period,subba,subba-name,parent,parent-name,value,value-units
2023-10-30T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,8252,megawatthours
2023-10-30T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,9251,megawatthours
2023-10-30T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1458,megawatthours
2023-10-30T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,52,megawatthours
2023-10-30T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",14826,megawatthours
2023-10-30T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1549,megawatthours
2023-10-30T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6292,megawatthours
2023-10-30T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",13382,megawatthours
2023-10-30T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1481,megawatthours
2023-10-30T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7150,megawatthours
2023-10-30T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",4653,megawatthours
2023-10-30T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1354,megawatthours
2023-10-30T00,4001,ISNE - Maine,ISNE,ISO New England,1331,megawatthours
2023-10-30T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1275,megawatthours
2023-10-30T00,4003,ISNE - Vermont,ISNE,ISO New England,615,megawatthours
2023-10-30T00,4004,ISNE - Connecticut,ISNE,ISO New England,3029,megawatthours
2023-10-30T00,4005,ISNE - Rhode Island,ISNE,ISO New England,835,megawatthours
2023-10-30T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1567,megawatthours
2023-10-30T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1779,megawatthours
2023-10-30T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2542,megawatthours
2023-10-30T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11431,megawatthours
2023-10-30T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",4903,megawatthours
2023-10-30T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",8954,megawatthours
2023-10-30T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",16623,megawatthours
2023-10-30T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9993,megawatthours
2023-10-30T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",20260,megawatthours
2023-10-30T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1664,megawatthours
2023-10-30T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1077,megawatthours
2023-10-30T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1766,megawatthours
2023-10-30T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,646,megawatthours
2023-10-30T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,881,megawatthours
2023-10-30T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1341,megawatthours
2023-10-30T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1097,megawatthours
2023-10-30T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,326,megawatthours
2023-10-30T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,591,megawatthours
2023-10-30T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5118,megawatthours
2023-10-30T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2147,megawatthours
2023-10-30T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1157,megawatthours
2023-10-30T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",13654,megawatthours
2023-10-30T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5109,megawatthours
2023-10-30T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",6971,megawatthours
2023-10-30T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",3271,megawatthours
2023-10-30T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",9678,megawatthours
2023-10-30T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",1735,megawatthours
2023-10-30T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",2572,megawatthours
2023-10-30T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",14279,megawatthours
2023-10-30T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",1966,megawatthours
2023-10-30T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",1377,megawatthours
2023-10-30T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",1539,megawatthours
2023-10-30T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",2339,megawatthours
2023-10-30T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",1632,megawatthours
2023-10-30T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",3847,megawatthours
2023-10-30T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",3261,megawatthours
2023-10-30T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",4261,megawatthours
2023-10-30T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",1774,megawatthours
2023-10-30T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",4561,megawatthours
2023-10-30T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",152,megawatthours
2023-10-30T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,19,megawatthours
