period,subba,subba-name,parent,parent-name,value,value-units
2023-10-13T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,10181,megawatthours
2023-10-13T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,12387,megawatthours
2023-10-13T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1786,megawatthours
2023-10-13T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,55,megawatthours
2023-10-13T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",14602,megawatthours
2023-10-13T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1843,megawatthours
2023-10-13T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6536,megawatthours
2023-10-13T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",15155,megawatthours
2023-10-13T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1510,megawatthours
2023-10-13T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",9597,megawatthours
2023-10-13T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",5024,megawatthours
2023-10-13T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1590,megawatthours
2023-10-13T00,4001,ISNE - Maine,ISNE,ISO New England,1354,megawatthours
2023-10-13T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1338,megawatthours
2023-10-13T00,4003,ISNE - Vermont,ISNE,ISO New England,636,megawatthours
2023-10-13T00,4004,ISNE - Connecticut,ISNE,ISO New England,3180,megawatthours
2023-10-13T00,4005,ISNE - Rhode Island,ISNE,ISO New England,923,megawatthours
2023-10-13T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1635,megawatthours
2023-10-13T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1882,megawatthours
2023-10-13T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2690,megawatthours
2023-10-13T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10957,megawatthours
2023-10-13T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",5219,megawatthours
2023-10-13T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9687,megawatthours
2023-10-13T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",17767,megawatthours
2023-10-13T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9905,megawatthours
2023-10-13T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",18338,megawatthours
2023-10-13T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1715,megawatthours
2023-10-13T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1104,megawatthours
2023-10-13T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1765,megawatthours
2023-10-13T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,640,megawatthours
2023-10-13T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,888,megawatthours
2023-10-13T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1298,megawatthours
2023-10-13T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1093,megawatthours
2023-10-13T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,298,megawatthours
2023-10-13T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,647,megawatthours
2023-10-13T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5564,megawatthours
2023-10-13T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2311,megawatthours
2023-10-13T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1209,megawatthours
2023-10-13T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",14129,megawatthours
2023-10-13T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5338,megawatthours
2023-10-13T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",7459,megawatthours
2023-10-13T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",3220,megawatthours
2023-10-13T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",10211,megawatthours
2023-10-13T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",1965,megawatthours
2023-10-13T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",2903,megawatthours
2023-10-13T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",13340,megawatthours
2023-10-13T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",1932,megawatthours
2023-10-13T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",1348,megawatthours
2023-10-13T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",1533,megawatthours
2023-10-13T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",2533,megawatthours
2023-10-13T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",1625,megawatthours
2023-10-13T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",4033,megawatthours
2023-10-13T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",3050,megawatthours
2023-10-13T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",4505,megawatthours
2023-10-13T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",1901,megawatthours
2023-10-13T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",4926,megawatthours
2023-10-13T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",164,megawatthours
2023-10-13T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,19,megawatthours
2023-10-13T00,Frep,Frep - PNM,PNM,Public Service Company of New Mexico,26,megawatthours
2023-10-13T00,Jica,Jicarilla Apache Nation - PNM,PNM,Public Service Company of New Mexico,2,megawatthours
2023-10-13T00,KAFB,KAFB - PNM,PNM,Public Service Company of New Mexico,52,megawatthours
2023-10-13T00,KCEC,KCEC - PNM,PNM,Public Service Company of New Mexico,18,megawatthours
2023-10-13T00,LAC,Los Alamos County - PNM,PNM,Public Service Company of New Mexico,74,megawatthours
2023-10-13T00,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1118,megawatthours
