period,subba,subba-name,parent,parent-name,value,value-units
2024-07-04T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,18475,megawatthours
2024-07-04T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,18833,megawatthours
2024-07-04T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,2108,megawatthours
2024-07-04T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,138,megawatthours
2024-07-04T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",20085,megawatthours
2024-07-04T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",2962,megawatthours
2024-07-04T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6845,megawatthours
2024-07-04T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",25206,megawatthours
2024-07-04T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",2546,megawatthours
2024-07-04T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",13631,megawatthours
2024-07-04T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",6122,megawatthours
2024-07-04T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",2115,megawatthours
2024-07-04T00,4001,ISNE - Maine,ISNE,ISO New England,1539,megawatthours
2024-07-04T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1696,megawatthours
2024-07-04T00,4003,ISNE - Vermont,ISNE,ISO New England,656,megawatthours
2024-07-04T00,4004,ISNE - Connecticut,ISNE,ISO New England,4005,megawatthours
2024-07-04T00,4005,ISNE - Rhode Island,ISNE,ISO New England,1147,megawatthours
2024-07-04T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,2248,megawatthours
2024-07-04T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2275,megawatthours
2024-07-04T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,3317,megawatthours
2024-07-04T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",13393,megawatthours
2024-07-04T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",7090,megawatthours
2024-07-04T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",13776,megawatthours
2024-07-04T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",25092,megawatthours
2024-07-04T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",13213,megawatthours
2024-07-04T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",29267,megawatthours
2024-07-04T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2305,megawatthours
2024-07-04T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1677,megawatthours
2024-07-04T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2214,megawatthours
2024-07-04T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,698,megawatthours
2024-07-04T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1087,megawatthours
2024-07-04T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1752,megawatthours
2024-07-04T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1514,megawatthours
2024-07-04T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,414,megawatthours
2024-07-04T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,835,megawatthours
2024-07-04T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6705,megawatthours
2024-07-04T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3339,megawatthours
2024-07-04T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1869,megawatthours
2024-07-04T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",19190,megawatthours
2024-07-04T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",7648,megawatthours
2024-07-04T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",10483,megawatthours
2024-07-04T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",4791,megawatthours
2024-07-04T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",16710,megawatthours
2024-07-04T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",2560,megawatthours
2024-07-04T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",4100,megawatthours
2024-07-04T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",18341,megawatthours
2024-07-04T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",2845,megawatthours
2024-07-04T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",2369,megawatthours
2024-07-04T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",2316,megawatthours
2024-07-04T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",3875,megawatthours
2024-07-04T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",2361,megawatthours
2024-07-04T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",5709,megawatthours
2024-07-04T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",4465,megawatthours
2024-07-04T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",5769,megawatthours
2024-07-04T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",2502,megawatthours
2024-07-04T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",6722,megawatthours
2024-07-04T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",244,megawatthours
2024-07-04T00,ACMA,City of Acoma Pueblo - PNM,PNM,Public Service Company of New Mexico,3,megawatthours
2024-07-04T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,31,megawatthours
2024-07-04T00,Frep,Frep - PNM,PNM,Public Service Company of New Mexico,29,megawatthours
2024-07-04T00,Jica,Jicarilla Apache Nation - PNM,PNM,Public Service Company of New Mexico,2,megawatthours
2024-07-04T00,KAFB,KAFB - PNM,PNM,Public Service Company of New Mexico,64,megawatthours
2024-07-04T00,KCEC,KCEC - PNM,PNM,Public Service Company of New Mexico,8,megawatthours
2024-07-04T00,LAC,Los Alamos County - PNM,PNM,Public Service Company of New Mexico,61,megawatthours
2024-07-04T00,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1580,megawatthours
2024-07-04T00,TSGT,TSGT - PNM,PNM,Public Service Company of New Mexico,346,megawatthours
2024-07-04T00,CSWS,AEPW American Electric Power West - SWPP,SWPP,Southwest Power Pool,9306,megawatthours
2024-07-04T00,EDE,Empire District Electric Company - SWPP,SWPP,Southwest Power Pool,957,megawatthours
