period,subba,subba-name,parent,parent-name,value,value-units
2024-01-27T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,10556,megawatthours
2024-01-27T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,11066,megawatthours
2024-01-27T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1584,megawatthours
2024-01-27T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,0,megawatthours
2024-01-27T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",11417,megawatthours
2024-01-27T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1766,megawatthours
2024-01-27T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6235,megawatthours
2024-01-27T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",14701,megawatthours
2024-01-27T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1606,megawatthours
2024-01-27T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7597,megawatthours
2024-01-27T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3352,megawatthours
2024-01-27T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1013,megawatthours
2024-01-27T00,4001,ISNE - Maine,ISNE,ISO New England,1558,megawatthours
2024-01-27T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1542,megawatthours
2024-01-27T00,4003,ISNE - Vermont,ISNE,ISO New England,735,megawatthours
2024-01-27T00,4004,ISNE - Connecticut,ISNE,ISO New England,3556,megawatthours
2024-01-27T00,4005,ISNE - Rhode Island,ISNE,ISO New England,973,megawatthours
2024-01-27T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1872,megawatthours
2024-01-27T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2163,megawatthours
2024-01-27T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,3030,megawatthours
2024-01-27T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11723,megawatthours
2024-01-27T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",5431,megawatthours
2024-01-27T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10398,megawatthours
2024-01-27T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",18868,megawatthours
2024-01-27T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11016,megawatthours
2024-01-27T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",17871,megawatthours
2024-01-27T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1955,megawatthours
2024-01-27T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1233,megawatthours
2024-01-27T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2002,megawatthours
2024-01-27T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,714,megawatthours
2024-01-27T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1016,megawatthours
2024-01-27T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1494,megawatthours
2024-01-27T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1238,megawatthours
2024-01-27T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,379,megawatthours
2024-01-27T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,707,megawatthours
2024-01-27T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6012,megawatthours
2024-01-27T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2484,megawatthours
2024-01-27T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1210,megawatthours
2024-01-27T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",14802,megawatthours
2024-01-27T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5486,megawatthours
2024-01-27T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",8082,megawatthours
