period,subba,subba-name,parent,parent-name,value,value-units
2023-05-26T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,9935,megawatthours
2023-05-26T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,10658,megawatthours
2023-05-26T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1334,megawatthours
2023-05-26T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,14,megawatthours
2023-05-26T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",17163,megawatthours
2023-05-26T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",2177,megawatthours
2023-05-26T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5777,megawatthours
2023-05-26T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",16903,megawatthours
2023-05-26T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1555,megawatthours
2023-05-26T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",10119,megawatthours
2023-05-26T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",5173,megawatthours
2023-05-26T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1528,megawatthours
2023-05-26T00,4001,ISNE - Maine,ISNE,ISO New England,1241,megawatthours
2023-05-26T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1257,megawatthours
2023-05-26T00,4003,ISNE - Vermont,ISNE,ISO New England,576,megawatthours
2023-05-26T00,4004,ISNE - Connecticut,ISNE,ISO New England,2979,megawatthours
2023-05-26T00,4005,ISNE - Rhode Island,ISNE,ISO New England,839,megawatthours
2023-05-26T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1538,megawatthours
2023-05-26T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1741,megawatthours
2023-05-26T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2488,megawatthours
2023-05-26T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11171,megawatthours
2023-05-26T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",5147,megawatthours
2023-05-26T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9543,megawatthours
2023-05-26T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",16906,megawatthours
2023-05-26T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11168,megawatthours
2023-05-26T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",23569,megawatthours
2023-05-26T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1551,megawatthours
2023-05-26T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,966,megawatthours
2023-05-26T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1572,megawatthours
2023-05-26T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,634,megawatthours
2023-05-26T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,767,megawatthours
2023-05-26T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1303,megawatthours
2023-05-26T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1062,megawatthours
2023-05-26T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,294,megawatthours
2023-05-26T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,604,megawatthours
2023-05-26T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5252,megawatthours
2023-05-26T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2286,megawatthours
2023-05-26T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1167,megawatthours
2023-05-26T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",13917,megawatthours
2023-05-26T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5193,megawatthours
2023-05-26T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",6774,megawatthours
2023-05-26T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",3233,megawatthours
2023-05-26T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",9615,megawatthours
2023-05-26T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",1815,megawatthours
2023-05-26T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",2887,megawatthours
2023-05-26T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",12719,megawatthours
2023-05-26T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",1912,megawatthours
2023-05-26T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",1421,megawatthours
2023-05-26T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",1460,megawatthours
2023-05-26T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",2539,megawatthours
2023-05-26T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",1698,megawatthours
2023-05-26T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",4022,megawatthours
2023-05-26T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",3117,megawatthours
