period,subba,subba-name,parent,parent-name,value,value-units
2022-12-17T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,10701,megawatthours
2022-12-17T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,11131,megawatthours
2022-12-17T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1904,megawatthours
2022-12-17T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,62,megawatthours
2022-12-17T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",11015,megawatthours
2022-12-17T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",2031,megawatthours
2022-12-17T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5398,megawatthours
2022-12-17T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",15084,megawatthours
2022-12-17T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1454,megawatthours
2022-12-17T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7687,megawatthours
2022-12-17T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3517,megawatthours
2022-12-17T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1363,megawatthours
2022-12-17T00,4001,ISNE - Maine,ISNE,ISO New England,1611,megawatthours
2022-12-17T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1581,megawatthours
2022-12-17T00,4003,ISNE - Vermont,ISNE,ISO New England,743,megawatthours
2022-12-17T00,4004,ISNE - Connecticut,ISNE,ISO New England,3863,megawatthours
2022-12-17T00,4005,ISNE - Rhode Island,ISNE,ISO New England,1026,megawatthours
2022-12-17T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1914,megawatthours
2022-12-17T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2223,megawatthours
2022-12-17T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,3091,megawatthours
2022-12-17T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",12362,megawatthours
2022-12-17T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",6186,megawatthours
2022-12-17T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11290,megawatthours
2022-12-17T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",19935,megawatthours
2022-12-17T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11931,megawatthours
2022-12-17T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",19422,megawatthours
2022-12-17T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1905,megawatthours
2022-12-17T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1270,megawatthours
2022-12-17T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2119,megawatthours
