period,subba,subba-name,parent,parent-name,value,value-units
2023-12-14T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,10615,megawatthours
2023-12-14T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,12174,megawatthours
2023-12-14T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1964,megawatthours
2023-12-14T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,100,megawatthours
2023-12-14T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",12585,megawatthours
2023-12-14T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1789,megawatthours
2023-12-14T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6466,megawatthours
2023-12-14T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",13896,megawatthours
2023-12-14T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1531,megawatthours
2023-12-14T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7951,megawatthours
2023-12-14T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3493,megawatthours
2023-12-14T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1405,megawatthours
2023-12-14T00,4001,ISNE - Maine,ISNE,ISO New England,1664,megawatthours
2023-12-14T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1672,megawatthours
2023-12-14T00,4003,ISNE - Vermont,ISNE,ISO New England,820,megawatthours
2023-12-14T00,4004,ISNE - Connecticut,ISNE,ISO New England,3903,megawatthours
2023-12-14T00,4005,ISNE - Rhode Island,ISNE,ISO New England,1061,megawatthours
2023-12-14T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,2013,megawatthours
2023-12-14T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2307,megawatthours
2023-12-14T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,3186,megawatthours
2023-12-14T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",12391,megawatthours
2023-12-14T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",5613,megawatthours
2023-12-14T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10689,megawatthours
2023-12-14T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",20075,megawatthours
2023-12-14T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10835,megawatthours
2023-12-14T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",19362,megawatthours
2023-12-14T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2030,megawatthours
2023-12-14T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1463,megawatthours
2023-12-14T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2071,megawatthours
2023-12-14T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,760,megawatthours
2023-12-14T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1124,megawatthours
2023-12-14T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1636,megawatthours
2023-12-14T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1336,megawatthours
2023-12-14T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,419,megawatthours
2023-12-14T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,764,megawatthours
2023-12-14T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6225,megawatthours
2023-12-14T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2714,megawatthours
2023-12-14T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1382,megawatthours
2023-12-14T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",17027,megawatthours
2023-12-14T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",6952,megawatthours
2023-12-14T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",8825,megawatthours
2023-12-14T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",4184,megawatthours
2023-12-14T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",12093,megawatthours
2023-12-14T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",2304,megawatthours
2023-12-14T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",3358,megawatthours
2023-12-14T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",15734,megawatthours
2023-12-14T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",2552,megawatthours
2023-12-14T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",1711,megawatthours
2023-12-14T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",1820,megawatthours
2023-12-14T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",3099,megawatthours
2023-12-14T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",2171,megawatthours
2023-12-14T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",5219,megawatthours
2023-12-14T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",3673,megawatthours
2023-12-14T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",5777,megawatthours
2023-12-14T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",2333,megawatthours
2023-12-14T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",5699,megawatthours
2023-12-14T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",190,megawatthours
2023-12-14T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,25,megawatthours
2023-12-14T00,Frep,Frep - PNM,PNM,Public Service Company of New Mexico,64,megawatthours
2023-12-14T00,Jica,Jicarilla Apache Nation - PNM,PNM,Public Service Company of New Mexico,3,megawatthours
2023-12-14T00,KAFB,KAFB - PNM,PNM,Public Service Company of New Mexico,55,megawatthours
2023-12-14T00,KCEC,KCEC - PNM,PNM,Public Service Company of New Mexico,50,megawatthours
2023-12-14T00,LAC,Los Alamos County - PNM,PNM,Public Service Company of New Mexico,86,megawatthours
2023-12-14T00,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1263,megawatthours
2023-12-14T00,TSGT,TSGT - PNM,PNM,Public Service Company of New Mexico,309,megawatthours
2023-12-14T00,CSWS,AEPW American Electric Power West - SWPP,SWPP,Southwest Power Pool,5388,megawatthours
2023-12-14T00,EDE,Empire District Electric Company - SWPP,SWPP,Southwest Power Pool,653,megawatthours
2023-12-14T00,GRDA,Grand River Dam Authority - SWPP,SWPP,Southwest Power Pool,791,megawatthours
2023-12-14T00,INDN,Independence Power null - SWPP,SWPP,Southwest Power Pool,122,megawatthours
2023-12-14T00,KACY,Kansas City Board of Public Utilities - SWPP,SWPP,Southwest Power Pool,291,megawatthours
2023-12-14T00,KCPL,Kansas City Power & Light - SWPP,SWPP,Southwest Power Pool,1889,megawatthours
2023-12-14T00,LES,Lincoln Electric System - SWPP,SWPP,Southwest Power Pool,454,megawatthours
2023-12-14T00,MPS,KCP&L Greater Missouri Operations - SWPP,SWPP,Southwest Power Pool,1105,megawatthours
2023-12-14T00,NPPD,Nebraska Public Power District - SWPP,SWPP,Southwest Power Pool,2039,megawatthours
2023-12-14T00,OKGE,Oklahoma Gas and Electric Co. - SWPP,SWPP,Southwest Power Pool,4037,megawatthours
2023-12-14T00,OPPD,Omaha Public Power District - SWPP,SWPP,Southwest Power Pool,1647,megawatthours
2023-12-14T00,SECI,Sunflower Electric - SWPP,SWPP,Southwest Power Pool,690,megawatthours
2023-12-14T00,SPRM,City of Springfield - SWPP,SWPP,Southwest Power Pool,389,megawatthours
2023-12-14T00,SPS,Southwestern Public Service Company - SWPP,SWPP,Southwest Power Pool,3766,megawatthours
2023-12-14T00,WAUE,Western Area Power Upper Great Plains East - SWPP,SWPP,Southwest Power Pool,4661,megawatthours
2023-12-14T00,WFEC,Western Farmers Electric Cooperative - SWPP,SWPP,Southwest Power Pool,1131,megawatthours
2023-12-14T00,WR,Westar Energy - SWPP,SWPP,Southwest Power Pool,3582,megawatthours
2023-12-13T23,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,10389,megawatthours
2023-12-13T23,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,12557,megawatthours
