period,subba,subba-name,parent,parent-name,value,value-units
2023-02-01T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,9955,megawatthours
2023-02-01T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,10636,megawatthours
2023-02-01T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1667,megawatthours
2023-02-01T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,64,megawatthours
2023-02-01T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",13665,megawatthours
2023-02-01T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",2653,megawatthours
2023-02-01T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5594,megawatthours
2023-02-01T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",21479,megawatthours
2023-02-01T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1829,megawatthours
2023-02-01T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",12338,megawatthours
2023-02-01T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",5168,megawatthours
2023-02-01T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",2005,megawatthours
2023-02-01T00,4001,ISNE - Maine,ISNE,ISO New England,1716,megawatthours
2023-02-01T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1673,megawatthours
2023-02-01T00,4003,ISNE - Vermont,ISNE,ISO New England,825,megawatthours
2023-02-01T00,4004,ISNE - Connecticut,ISNE,ISO New England,3862,megawatthours
2023-02-01T00,4005,ISNE - Rhode Island,ISNE,ISO New England,1042,megawatthours
2023-02-01T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1954,megawatthours
2023-02-01T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2288,megawatthours
2023-02-01T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,3216,megawatthours
2023-02-01T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",13235,megawatthours
2023-02-01T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",6473,megawatthours
2023-02-01T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",12112,megawatthours
2023-02-01T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",20787,megawatthours
2023-02-01T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",12851,megawatthours
2023-02-01T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",22507,megawatthours
2023-02-01T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2029,megawatthours
2023-02-01T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1380,megawatthours
2023-02-01T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2286,megawatthours
2023-02-01T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,813,megawatthours
2023-02-01T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1154,megawatthours
2023-02-01T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1680,megawatthours
2023-02-01T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1340,megawatthours
2023-02-01T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,389,megawatthours
2023-02-01T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,738,megawatthours
2023-02-01T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6201,megawatthours
2023-02-01T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2627,megawatthours
2023-02-01T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1359,megawatthours
2023-02-01T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",17858,megawatthours
2023-02-01T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",7270,megawatthours
2023-02-01T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",9398,megawatthours
2023-02-01T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",4225,megawatthours
2023-02-01T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",13562,megawatthours
2023-02-01T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",2581,megawatthours
2023-02-01T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",3667,megawatthours
2023-02-01T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",15395,megawatthours
2023-02-01T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",2638,megawatthours
2023-02-01T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",1787,megawatthours
2023-02-01T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",2251,megawatthours
2023-02-01T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",3015,megawatthours
2023-02-01T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",2287,megawatthours
2023-02-01T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",5291,megawatthours
2023-02-01T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",4023,megawatthours
2023-02-01T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",5974,megawatthours
2023-02-01T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",2368,megawatthours
2023-02-01T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",5558,megawatthours
2023-02-01T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",148,megawatthours
2023-02-01T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,23,megawatthours
2023-02-01T00,Frep,Frep - PNM,PNM,Public Service Company of New Mexico,60,megawatthours
2023-02-01T00,Jica,Jicarilla Apache Nation - PNM,PNM,Public Service Company of New Mexico,3,megawatthours
2023-02-01T00,KAFB,KAFB - PNM,PNM,Public Service Company of New Mexico,50,megawatthours
2023-02-01T00,KCEC,KCEC - PNM,PNM,Public Service Company of New Mexico,34,megawatthours
2023-02-01T00,LAC,Los Alamos County - PNM,PNM,Public Service Company of New Mexico,59,megawatthours
2023-02-01T00,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1101,megawatthours
2023-02-01T00,TSGT,TSGT - PNM,PNM,Public Service Company of New Mexico,288,megawatthours
2023-02-01T00,CSWS,AEPW American Electric Power West - SWPP,SWPP,Southwest Power Pool,7207,megawatthours
2023-02-01T00,EDE,Empire District Electric Company - SWPP,SWPP,Southwest Power Pool,927,megawatthours
