period,subba,subba-name,parent,parent-name,value,value-units
2023-03-22T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,11508,megawatthours
2023-03-22T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,11589,megawatthours
2023-03-22T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1799,megawatthours
2023-03-22T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,61,megawatthours
2023-03-22T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",11423,megawatthours
2023-03-22T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1583,megawatthours
2023-03-22T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5479,megawatthours
2023-03-22T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",12666,megawatthours
2023-03-22T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1191,megawatthours
2023-03-22T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7237,megawatthours
2023-03-22T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3638,megawatthours
2023-03-22T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1302,megawatthours
2023-03-22T00,4001,ISNE - Maine,ISNE,ISO New England,1398,megawatthours
2023-03-22T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1376,megawatthours
2023-03-22T00,4003,ISNE - Vermont,ISNE,ISO New England,684,megawatthours
2023-03-22T00,4004,ISNE - Connecticut,ISNE,ISO New England,3234,megawatthours
2023-03-22T00,4005,ISNE - Rhode Island,ISNE,ISO New England,889,megawatthours
2023-03-22T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1653,megawatthours
2023-03-22T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1935,megawatthours
2023-03-22T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2717,megawatthours
2023-03-22T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11302,megawatthours
2023-03-22T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",5376,megawatthours
2023-03-22T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9886,megawatthours
2023-03-22T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",17341,megawatthours
2023-03-22T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10174,megawatthours
2023-03-22T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",17774,megawatthours
2023-03-22T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1674,megawatthours
2023-03-22T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1125,megawatthours
2023-03-22T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1828,megawatthours
2023-03-22T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,742,megawatthours
2023-03-22T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,870,megawatthours
2023-03-22T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1365,megawatthours
2023-03-22T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1090,megawatthours
2023-03-22T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,328,megawatthours
2023-03-22T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,626,megawatthours
2023-03-22T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5523,megawatthours
2023-03-22T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2244,megawatthours
2023-03-22T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1143,megawatthours
2023-03-22T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",14191,megawatthours
2023-03-22T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5584,megawatthours
2023-03-22T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",7359,megawatthours
