period,subba,subba-name,parent,parent-name,value,value-units
2023-04-09T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,7866,megawatthours
2023-04-09T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,7812,megawatthours
2023-04-09T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,850,megawatthours
2023-04-09T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,43,megawatthours
2023-04-09T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",10588,megawatthours
2023-04-09T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1437,megawatthours
2023-04-09T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5439,megawatthours
2023-04-09T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",11465,megawatthours
2023-04-09T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1121,megawatthours
2023-04-09T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",6646,megawatthours
2023-04-09T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3288,megawatthours
2023-04-09T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1423,megawatthours
2023-04-09T00,4001,ISNE - Maine,ISNE,ISO New England,1281,megawatthours
2023-04-09T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1241,megawatthours
2023-04-09T00,4003,ISNE - Vermont,ISNE,ISO New England,595,megawatthours
2023-04-09T00,4004,ISNE - Connecticut,ISNE,ISO New England,2879,megawatthours
2023-04-09T00,4005,ISNE - Rhode Island,ISNE,ISO New England,810,megawatthours
2023-04-09T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1534,megawatthours
2023-04-09T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1704,megawatthours
2023-04-09T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2477,megawatthours
2023-04-09T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9181,megawatthours
2023-04-09T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",3951,megawatthours
2023-04-09T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",7905,megawatthours
2023-04-09T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",14662,megawatthours
2023-04-09T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",8142,megawatthours
2023-04-09T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",16749,megawatthours
2023-04-09T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1498,megawatthours
2023-04-09T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,997,megawatthours
2023-04-09T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1627,megawatthours
2023-04-09T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,654,megawatthours
2023-04-09T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,739,megawatthours
2023-04-09T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1211,megawatthours
2023-04-09T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,993,megawatthours
2023-04-09T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,303,megawatthours
2023-04-09T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,568,megawatthours
2023-04-09T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4974,megawatthours
2023-04-09T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2072,megawatthours
2023-04-09T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1107,megawatthours
2023-04-09T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",12717,megawatthours
2023-04-09T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",4956,megawatthours
2023-04-09T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",6304,megawatthours
2023-04-09T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",3094,megawatthours
2023-04-09T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",8421,megawatthours
2023-04-09T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",1530,megawatthours
2023-04-09T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",2419,megawatthours
2023-04-09T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",12836,megawatthours
2023-04-09T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",1949,megawatthours
2023-04-09T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",1277,megawatthours
2023-04-09T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",1417,megawatthours
2023-04-09T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",2273,megawatthours
2023-04-09T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",1492,megawatthours
2023-04-09T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",3797,megawatthours
2023-04-09T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",2954,megawatthours
2023-04-09T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",4106,megawatthours
2023-04-09T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",1669,megawatthours
2023-04-09T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",4244,megawatthours
2023-04-09T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",148,megawatthours
2023-04-09T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,18,megawatthours
2023-04-09T00,Frep,Frep - PNM,PNM,Public Service Company of New Mexico,87,megawatthours
2023-04-09T00,Jica,Jicarilla Apache Nation - PNM,PNM,Public Service Company of New Mexico,2,megawatthours
2023-04-09T00,KAFB,KAFB - PNM,PNM,Public Service Company of New Mexico,46,megawatthours
2023-04-09T00,KCEC,KCEC - PNM,PNM,Public Service Company of New Mexico,31,megawatthours
2023-04-09T00,LAC,Los Alamos County - PNM,PNM,Public Service Company of New Mexico,53,megawatthours
2023-04-09T00,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,959,megawatthours
2023-04-09T00,TSGT,TSGT - PNM,PNM,Public Service Company of New Mexico,255,megawatthours
2023-04-09T00,CSWS,AEPW American Electric Power West - SWPP,SWPP,Southwest Power Pool,4459,megawatthours
2023-04-09T00,EDE,Empire District Electric Company - SWPP,SWPP,Southwest Power Pool,454,megawatthours
2023-04-09T00,GRDA,Grand River Dam Authority - SWPP,SWPP,Southwest Power Pool,729,megawatthours
2023-04-09T00,INDN,Independence Power null - SWPP,SWPP,Southwest Power Pool,91,megawatthours
2023-04-09T00,KACY,Kansas City Board of Public Utilities - SWPP,SWPP,Southwest Power Pool,207,megawatthours
2023-04-09T00,KCPL,Kansas City Power & Light - SWPP,SWPP,Southwest Power Pool,1445,megawatthours
2023-04-09T00,LES,Lincoln Electric System - SWPP,SWPP,Southwest Power Pool,319,megawatthours
2023-04-09T00,MPS,KCP&L Greater Missouri Operations - SWPP,SWPP,Southwest Power Pool,813,megawatthours
2023-04-09T00,NPPD,Nebraska Public Power District - SWPP,SWPP,Southwest Power Pool,1422,megawatthours
2023-04-09T00,OKGE,Oklahoma Gas and Electric Co. - SWPP,SWPP,Southwest Power Pool,3472,megawatthours
2023-04-09T00,OPPD,Omaha Public Power District - SWPP,SWPP,Southwest Power Pool,1293,megawatthours
2023-04-09T00,SECI,Sunflower Electric - SWPP,SWPP,Southwest Power Pool,614,megawatthours
2023-04-09T00,SPRM,City of Springfield - SWPP,SWPP,Southwest Power Pool,299,megawatthours
2023-04-09T00,SPS,Southwestern Public Service Company - SWPP,SWPP,Southwest Power Pool,4055,megawatthours
2023-04-09T00,WAUE,Western Area Power Upper Great Plains East - SWPP,SWPP,Southwest Power Pool,3539,megawatthours
2023-04-09T00,WFEC,Western Farmers Electric Cooperative - SWPP,SWPP,Southwest Power Pool,1073,megawatthours
2023-04-09T00,WR,Westar Energy - SWPP,SWPP,Southwest Power Pool,2934,megawatthours
2023-04-08T23,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,7518,megawatthours
2023-04-08T23,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,7688,megawatthours
2023-04-08T23,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,782,megawatthours
2023-04-08T23,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,41,megawatthours
2023-04-08T23,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",10541,megawatthours
2023-04-08T23,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1441,megawatthours
2023-04-08T23,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5517,megawatthours
2023-04-08T23,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",11395,megawatthours
2023-04-08T23,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1100,megawatthours
2023-04-08T23,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",6585,megawatthours
2023-04-08T23,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3289,megawatthours
2023-04-08T23,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1425,megawatthours
2023-04-08T23,4001,ISNE - Maine,ISNE,ISO New England,1266,megawatthours
2023-04-08T23,4002,ISNE - New Hampshire,ISNE,ISO New England,1203,megawatthours
2023-04-08T23,4003,ISNE - Vermont,ISNE,ISO New England,546,megawatthours
2023-04-08T23,4004,ISNE - Connecticut,ISNE,ISO New England,2743,megawatthours
2023-04-08T23,4005,ISNE - Rhode Island,ISNE,ISO New England,776,megawatthours
2023-04-08T23,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1452,megawatthours
2023-04-08T23,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1612,megawatthours
2023-04-08T23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2390,megawatthours
2023-04-08T23,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",8815,megawatthours
2023-04-08T23,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",3829,megawatthours
2023-04-08T23,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",7834,megawatthours
