period,subba,subba-name,parent,parent-name,value,value-units
2023-04-16T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,7286,megawatthours
2023-04-16T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,8084,megawatthours
2023-04-16T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,754,megawatthours
2023-04-16T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,43,megawatthours
2023-04-16T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",15807,megawatthours
2023-04-16T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",2032,megawatthours
2023-04-16T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5620,megawatthours
2023-04-16T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",13697,megawatthours
2023-04-16T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1150,megawatthours
2023-04-16T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",9609,megawatthours
2023-04-16T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",5210,megawatthours
2023-04-16T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1675,megawatthours
2023-04-16T00,4001,ISNE - Maine,ISNE,ISO New England,1140,megawatthours
2023-04-16T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1168,megawatthours
2023-04-16T00,4003,ISNE - Vermont,ISNE,ISO New England,550,megawatthours
2023-04-16T00,4004,ISNE - Connecticut,ISNE,ISO New England,2915,megawatthours
2023-04-16T00,4005,ISNE - Rhode Island,ISNE,ISO New England,821,megawatthours
2023-04-16T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1468,megawatthours
2023-04-16T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1699,megawatthours
2023-04-16T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2352,megawatthours
2023-04-16T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10036,megawatthours
2023-04-16T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",4715,megawatthours
2023-04-16T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9272,megawatthours
2023-04-16T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",16897,megawatthours
2023-04-16T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",8985,megawatthours
2023-04-16T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",18551,megawatthours
2023-04-16T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1446,megawatthours
2023-04-16T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1024,megawatthours
