period,subba,subba-name,parent,parent-name,value,value-units
2023-11-19T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,10261,megawatthours
2023-11-19T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,10858,megawatthours
2023-11-19T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1858,megawatthours
2023-11-19T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,87,megawatthours
2023-11-19T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",12159,megawatthours
2023-11-19T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1507,megawatthours
2023-11-19T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5924,megawatthours
2023-11-19T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",11901,megawatthours
2023-11-19T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1260,megawatthours
2023-11-19T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7054,megawatthours
2023-11-19T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3718,megawatthours
2023-11-19T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1300,megawatthours
2023-11-19T00,4001,ISNE - Maine,ISNE,ISO New England,1404,megawatthours
2023-11-19T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1369,megawatthours
2023-11-19T00,4003,ISNE - Vermont,ISNE,ISO New England,684,megawatthours
2023-11-19T00,4004,ISNE - Connecticut,ISNE,ISO New England,3189,megawatthours
2023-11-19T00,4005,ISNE - Rhode Island,ISNE,ISO New England,867,megawatthours
2023-11-19T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1674,megawatthours
2023-11-19T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1888,megawatthours
2023-11-19T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2683,megawatthours
2023-11-19T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10742,megawatthours
2023-11-19T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",4691,megawatthours
2023-11-19T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",8967,megawatthours
2023-11-19T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",16830,megawatthours
2023-11-19T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9304,megawatthours
2023-11-19T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",16783,megawatthours
2023-11-19T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1738,megawatthours
2023-11-19T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1106,megawatthours
2023-11-19T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1771,megawatthours
2023-11-19T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,696,megawatthours
