period,subba,subba-name,parent,parent-name,value,value-units
2024-06-10T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,9493,megawatthours
2024-06-10T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,10179,megawatthours
2024-06-10T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,984,megawatthours
2024-06-10T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,101,megawatthours
2024-06-10T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",18928,megawatthours
2024-06-10T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",2635,megawatthours
2024-06-10T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6716,megawatthours
2024-06-10T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",22326,megawatthours
2024-06-10T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",2278,megawatthours
2024-06-10T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",13143,megawatthours
2024-06-10T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",5976,megawatthours
2024-06-10T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1812,megawatthours
2024-06-10T00,4001,ISNE - Maine,ISNE,ISO New England,1278,megawatthours
2024-06-10T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1303,megawatthours
2024-06-10T00,4003,ISNE - Vermont,ISNE,ISO New England,546,megawatthours
2024-06-10T00,4004,ISNE - Connecticut,ISNE,ISO New England,3230,megawatthours
2024-06-10T00,4005,ISNE - Rhode Island,ISNE,ISO New England,879,megawatthours
2024-06-10T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1666,megawatthours
2024-06-10T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1767,megawatthours
2024-06-10T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2669,megawatthours
2024-06-10T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10295,megawatthours
2024-06-10T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",5375,megawatthours
2024-06-10T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10440,megawatthours
2024-06-10T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",16134,megawatthours
2024-06-10T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11024,megawatthours
2024-06-10T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",27353,megawatthours
2024-06-10T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1659,megawatthours
2024-06-10T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1033,megawatthours
2024-06-10T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1626,megawatthours
2024-06-10T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,629,megawatthours
2024-06-10T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,795,megawatthours
2024-06-10T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1324,megawatthours
2024-06-10T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1098,megawatthours
2024-06-10T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,400,megawatthours
2024-06-10T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,690,megawatthours
2024-06-10T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5943,megawatthours
2024-06-10T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2720,megawatthours
2024-06-10T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1605,megawatthours
2024-06-10T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",15160,megawatthours
2024-06-10T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5571,megawatthours
