period,subba,subba-name,parent,parent-name,value,value-units
2023-07-14T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,13958,megawatthours
2023-07-14T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,17729,megawatthours
2023-07-14T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,2408,megawatthours
2023-07-14T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,121,megawatthours
2023-07-14T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",20999,megawatthours
2023-07-14T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",2964,megawatthours
2023-07-14T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5841,megawatthours
2023-07-14T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",26176,megawatthours
2023-07-14T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",2123,megawatthours
2023-07-14T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",14283,megawatthours
2023-07-14T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",6054,megawatthours
2023-07-14T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",2275,megawatthours
2023-07-14T00,4001,ISNE - Maine,ISNE,ISO New England,1753,megawatthours
2023-07-14T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1996,megawatthours
2023-07-14T00,4003,ISNE - Vermont,ISNE,ISO New England,730,megawatthours
2023-07-14T00,4004,ISNE - Connecticut,ISNE,ISO New England,5226,megawatthours
2023-07-14T00,4005,ISNE - Rhode Island,ISNE,ISO New England,1417,megawatthours
2023-07-14T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,2733,megawatthours
2023-07-14T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2739,megawatthours
2023-07-14T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,4052,megawatthours
2023-07-14T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",14238,megawatthours
2023-07-14T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",7271,megawatthours
2023-07-14T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",12988,megawatthours
2023-07-14T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",21585,megawatthours
2023-07-14T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",14241,megawatthours
2023-07-14T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",29653,megawatthours
2023-07-14T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2060,megawatthours
2023-07-14T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1397,megawatthours
2023-07-14T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,2187,megawatthours
2023-07-14T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,628,megawatthours
2023-07-14T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,1063,megawatthours
2023-07-14T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1792,megawatthours
2023-07-14T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1898,megawatthours
2023-07-14T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,604,megawatthours
2023-07-14T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,1120,megawatthours
2023-07-14T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,9180,megawatthours
2023-07-14T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,4411,megawatthours
2023-07-14T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",2410,megawatthours
2023-07-14T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",19069,megawatthours
2023-07-14T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",7822,megawatthours
2023-07-14T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",9706,megawatthours
2023-07-14T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",5866,megawatthours
2023-07-14T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",13367,megawatthours
2023-07-14T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",2884,megawatthours
2023-07-14T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",4428,megawatthours
2023-07-14T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",19624,megawatthours
2023-07-14T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",3601,megawatthours
2023-07-14T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",2401,megawatthours
2023-07-14T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",2090,megawatthours
2023-07-14T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",5182,megawatthours
2023-07-14T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",2731,megawatthours
2023-07-14T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",7204,megawatthours
2023-07-14T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",5408,megawatthours
2023-07-14T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",6740,megawatthours
2023-07-14T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",2389,megawatthours
2023-07-14T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",8742,megawatthours
2023-07-14T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",324,megawatthours
2023-07-14T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,34,megawatthours
2023-07-14T00,Frep,Frep - PNM,PNM,Public Service Company of New Mexico,65,megawatthours
2023-07-14T00,Jica,Jicarilla Apache Nation - PNM,PNM,Public Service Company of New Mexico,3,megawatthours
2023-07-14T00,KAFB,KAFB - PNM,PNM,Public Service Company of New Mexico,68,megawatthours
2023-07-14T00,KCEC,KCEC - PNM,PNM,Public Service Company of New Mexico,33,megawatthours
2023-07-14T00,LAC,Los Alamos County - PNM,PNM,Public Service Company of New Mexico,87,megawatthours
2023-07-14T00,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,2012,megawatthours
2023-07-14T00,TSGT,TSGT - PNM,PNM,Public Service Company of New Mexico,416,megawatthours
2023-07-14T00,CSWS,AEPW American Electric Power West - SWPP,SWPP,Southwest Power Pool,9121,megawatthours
2023-07-14T00,EDE,Empire District Electric Company - SWPP,SWPP,Southwest Power Pool,1036,megawatthours
2023-07-14T00,GRDA,Grand River Dam Authority - SWPP,SWPP,Southwest Power Pool,1030,megawatthours
2023-07-14T00,INDN,Independence Power null - SWPP,SWPP,Southwest Power Pool,234,megawatthours
2023-07-14T00,KACY,Kansas City Board of Public Utilities - SWPP,SWPP,Southwest Power Pool,442,megawatthours
2023-07-14T00,KCPL,Kansas City Power & Light - SWPP,SWPP,Southwest Power Pool,3170,megawatthours
2023-07-14T00,LES,Lincoln Electric System - SWPP,SWPP,Southwest Power Pool,584,megawatthours
2023-07-14T00,MPS,KCP&L Greater Missouri Operations - SWPP,SWPP,Southwest Power Pool,1729,megawatthours
2023-07-14T00,NPPD,Nebraska Public Power District - SWPP,SWPP,Southwest Power Pool,2980,megawatthours
2023-07-14T00,OKGE,Oklahoma Gas and Electric Co. - SWPP,SWPP,Southwest Power Pool,6528,megawatthours
2023-07-14T00,OPPD,Omaha Public Power District - SWPP,SWPP,Southwest Power Pool,2273,megawatthours
2023-07-14T00,SECI,Sunflower Electric - SWPP,SWPP,Southwest Power Pool,911,megawatthours
2023-07-14T00,SPRM,City of Springfield - SWPP,SWPP,Southwest Power Pool,712,megawatthours
2023-07-14T00,SPS,Southwestern Public Service Company - SWPP,SWPP,Southwest Power Pool,5537,megawatthours
2023-07-14T00,WAUE,Western Area Power Upper Great Plains East - SWPP,SWPP,Southwest Power Pool,4282,megawatthours
2023-07-14T00,WFEC,Western Farmers Electric Cooperative - SWPP,SWPP,Southwest Power Pool,1570,megawatthours
2023-07-14T00,WR,Westar Energy - SWPP,SWPP,Southwest Power Pool,5748,megawatthours
2023-07-13T23,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,12961,megawatthours
2023-07-13T23,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,17248,megawatthours
2023-07-13T23,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,2215,megawatthours
2023-07-13T23,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,121,megawatthours
2023-07-13T23,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",21642,megawatthours
2023-07-13T23,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",2973,megawatthours
2023-07-13T23,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5673,megawatthours
2023-07-13T23,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",26249,megawatthours
2023-07-13T23,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",2190,megawatthours
2023-07-13T23,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",14166,megawatthours
2023-07-13T23,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",6144,megawatthours
2023-07-13T23,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",2369,megawatthours
2023-07-13T23,4001,ISNE - Maine,ISNE,ISO New England,1790,megawatthours
2023-07-13T23,4002,ISNE - New Hampshire,ISNE,ISO New England,2062,megawatthours
2023-07-13T23,4003,ISNE - Vermont,ISNE,ISO New England,763,megawatthours
2023-07-13T23,4004,ISNE - Connecticut,ISNE,ISO New England,5376,megawatthours
2023-07-13T23,4005,ISNE - Rhode Island,ISNE,ISO New England,1465,megawatthours
2023-07-13T23,4006,ISNE - Southeast Mass.,ISNE,ISO New England,2817,megawatthours
2023-07-13T23,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2805,megawatthours
2023-07-13T23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,4203,megawatthours
2023-07-13T23,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",14121,megawatthours
