period,subba,subba-name,parent,parent-name,value,value-units
2023-03-30T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,10788,megawatthours
2023-03-30T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,10211,megawatthours
2023-03-30T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,2228,megawatthours
2023-03-30T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,62,megawatthours
2023-03-30T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",11412,megawatthours
2023-03-30T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1519,megawatthours
2023-03-30T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5441,megawatthours
2023-03-30T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",12028,megawatthours
2023-03-30T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1112,megawatthours
2023-03-30T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7001,megawatthours
2023-03-30T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3282,megawatthours
2023-03-30T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1395,megawatthours
2023-03-30T00,4001,ISNE - Maine,ISNE,ISO New England,1402,megawatthours
2023-03-30T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1358,megawatthours
2023-03-30T00,4003,ISNE - Vermont,ISNE,ISO New England,668,megawatthours
2023-03-30T00,4004,ISNE - Connecticut,ISNE,ISO New England,3175,megawatthours
2023-03-30T00,4005,ISNE - Rhode Island,ISNE,ISO New England,894,megawatthours
2023-03-30T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1667,megawatthours
2023-03-30T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1902,megawatthours
2023-03-30T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2721,megawatthours
2023-03-30T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10876,megawatthours
2023-03-30T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",4651,megawatthours
2023-03-30T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9465,megawatthours
2023-03-30T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",17633,megawatthours
2023-03-30T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9372,megawatthours
2023-03-30T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",16828,megawatthours
2023-03-30T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1831,megawatthours
2023-03-30T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1204,megawatthours
2023-03-30T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1840,megawatthours
2023-03-30T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,665,megawatthours
2023-03-30T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,884,megawatthours
2023-03-30T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1337,megawatthours
2023-03-30T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1093,megawatthours
2023-03-30T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,346,megawatthours
2023-03-30T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,627,megawatthours
2023-03-30T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5519,megawatthours
2023-03-30T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2235,megawatthours
2023-03-30T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1124,megawatthours
2023-03-30T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",14235,megawatthours
2023-03-30T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5522,megawatthours
2023-03-30T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",7909,megawatthours
2023-03-30T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",3184,megawatthours
2023-03-30T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",10243,megawatthours
2023-03-30T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",1920,megawatthours
2023-03-30T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",2745,megawatthours
2023-03-30T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",12520,megawatthours
2023-03-30T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",1956,megawatthours
2023-03-30T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",1490,megawatthours
2023-03-30T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",1288,megawatthours
2023-03-30T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",2516,megawatthours
2023-03-30T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",1788,megawatthours
2023-03-30T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",4140,megawatthours
2023-03-30T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",3008,megawatthours
2023-03-30T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",4716,megawatthours
2023-03-30T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",2069,megawatthours
2023-03-30T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",4758,megawatthours
2023-03-30T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",148,megawatthours
2023-03-30T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,17,megawatthours
2023-03-30T00,Frep,Frep - PNM,PNM,Public Service Company of New Mexico,77,megawatthours
2023-03-30T00,Jica,Jicarilla Apache Nation - PNM,PNM,Public Service Company of New Mexico,2,megawatthours
2023-03-30T00,KAFB,KAFB - PNM,PNM,Public Service Company of New Mexico,51,megawatthours
2023-03-30T00,KCEC,KCEC - PNM,PNM,Public Service Company of New Mexico,32,megawatthours
2023-03-30T00,LAC,Los Alamos County - PNM,PNM,Public Service Company of New Mexico,53,megawatthours
2023-03-30T00,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1033,megawatthours
2023-03-30T00,TSGT,TSGT - PNM,PNM,Public Service Company of New Mexico,258,megawatthours
2023-03-30T00,CSWS,AEPW American Electric Power West - SWPP,SWPP,Southwest Power Pool,4620,megawatthours
2023-03-30T00,EDE,Empire District Electric Company - SWPP,SWPP,Southwest Power Pool,547,megawatthours
2023-03-30T00,GRDA,Grand River Dam Authority - SWPP,SWPP,Southwest Power Pool,793,megawatthours
2023-03-30T00,INDN,Independence Power null - SWPP,SWPP,Southwest Power Pool,96,megawatthours
