period,subba,subba-name,parent,parent-name,value,value-units
2023-01-06T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,11705,megawatthours
2023-01-06T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,11364,megawatthours
2023-01-06T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,2335,megawatthours
2023-01-06T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,74,megawatthours
2023-01-06T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",10639,megawatthours
2023-01-06T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1584,megawatthours
2023-01-06T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5027,megawatthours
2023-01-06T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",12191,megawatthours
2023-01-06T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1198,megawatthours
2023-01-06T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7116,megawatthours
2023-01-06T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3483,megawatthours
2023-01-06T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1142,megawatthours
2023-01-06T00,4001,ISNE - Maine,ISNE,ISO New England,1637,megawatthours
2023-01-06T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1561,megawatthours
2023-01-06T00,4003,ISNE - Vermont,ISNE,ISO New England,736,megawatthours
2023-01-06T00,4004,ISNE - Connecticut,ISNE,ISO New England,3632,megawatthours
2023-01-06T00,4005,ISNE - Rhode Island,ISNE,ISO New England,1008,megawatthours
2023-01-06T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1898,megawatthours
2023-01-06T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2175,megawatthours
2023-01-06T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,3085,megawatthours
2023-01-06T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",12754,megawatthours
2023-01-06T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",5939,megawatthours
