period,subba,subba-name,parent,parent-name,value,value-units
2022-11-25T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,8617,megawatthours
2022-11-25T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,9291,megawatthours
2022-11-25T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1608,megawatthours
2022-11-25T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,52,megawatthours
2022-11-25T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",10298,megawatthours
2022-11-25T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1409,megawatthours
2022-11-25T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",4963,megawatthours
2022-11-25T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",11369,megawatthours
2022-11-25T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1164,megawatthours
2022-11-25T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",6497,megawatthours
2022-11-25T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3166,megawatthours
2022-11-25T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1365,megawatthours
2022-11-25T00,4001,ISNE - Maine,ISNE,ISO New England,1350,megawatthours
2022-11-25T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1219,megawatthours
2022-11-25T00,4003,ISNE - Vermont,ISNE,ISO New England,605,megawatthours
2022-11-25T00,4004,ISNE - Connecticut,ISNE,ISO New England,2972,megawatthours
2022-11-25T00,4005,ISNE - Rhode Island,ISNE,ISO New England,811,megawatthours
2022-11-25T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1505,megawatthours
2022-11-25T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1691,megawatthours
2022-11-25T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2469,megawatthours
2022-11-25T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10099,megawatthours
2022-11-25T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",4508,megawatthours
2022-11-25T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",7775,megawatthours
2022-11-25T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",14943,megawatthours
2022-11-25T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",8572,megawatthours
2022-11-25T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",16635,megawatthours
2022-11-25T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1546,megawatthours
2022-11-25T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,996,megawatthours
2022-11-25T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1558,megawatthours
2022-11-25T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,676,megawatthours
2022-11-25T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,801,megawatthours
2022-11-25T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1282,megawatthours
2022-11-25T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1041,megawatthours
2022-11-25T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,308,megawatthours
2022-11-25T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,603,megawatthours
2022-11-25T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,4962,megawatthours
2022-11-25T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2056,megawatthours
2022-11-25T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1042,megawatthours
2022-11-25T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",12131,megawatthours
2022-11-25T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5028,megawatthours
2022-11-25T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",6216,megawatthours
2022-11-25T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",3104,megawatthours
2022-11-25T00,CE,Commonwealth Edison zone - PJM,PJM,"PJM Interconnection, LLC",9030,megawatthours
2022-11-25T00,DAY,Dayton Power null zone - PJM,PJM,"PJM Interconnection, LLC",1509,megawatthours
2022-11-25T00,DEOK,Duke Energy Ohio/Kentucky zone  - PJM,PJM,"PJM Interconnection, LLC",2414,megawatthours
2022-11-25T00,DOM,Dominion Virginia Power zone - PJM,PJM,"PJM Interconnection, LLC",11810,megawatthours
2022-11-25T00,DPL,Delmarva Power null zone - PJM,PJM,"PJM Interconnection, LLC",1859,megawatthours
2022-11-25T00,DUQ,Duquesne Lighting Company zone - PJM,PJM,"PJM Interconnection, LLC",1273,megawatthours
2022-11-25T00,EKPC,East Kentucky Power Cooperative zone - PJM,PJM,"PJM Interconnection, LLC",1256,megawatthours
2022-11-25T00,JC,Jersey Central Power null zone - PJM,PJM,"PJM Interconnection, LLC",2287,megawatthours
2022-11-25T00,ME,Metropolitan Edison zone - PJM,PJM,"PJM Interconnection, LLC",1541,megawatthours
2022-11-25T00,PE,PECO Energy zone - PJM,PJM,"PJM Interconnection, LLC",3903,megawatthours
2022-11-25T00,PEP,Potomac Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",2970,megawatthours
2022-11-25T00,PL,Pennsylvania Power  zone - PJM,PJM,"PJM Interconnection, LLC",4203,megawatthours
2022-11-25T00,PN,Pennsylvania Electric zone - PJM,PJM,"PJM Interconnection, LLC",1720,megawatthours
2022-11-25T00,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",4542,megawatthours
2022-11-25T00,RECO,Rockland Electric (East) zone - PJM,PJM,"PJM Interconnection, LLC",148,megawatthours
2022-11-25T00,CYGA,PNM-CYGA,PNM,Public Service Company of New Mexico,19,megawatthours
2022-11-25T00,Frep,Frep - PNM,PNM,Public Service Company of New Mexico,70,megawatthours
2022-11-25T00,Jica,Jicarilla Apache Nation - PNM,PNM,Public Service Company of New Mexico,2,megawatthours
2022-11-25T00,KAFB,KAFB - PNM,PNM,Public Service Company of New Mexico,46,megawatthours
2022-11-25T00,KCEC,KCEC - PNM,PNM,Public Service Company of New Mexico,46,megawatthours
2022-11-25T00,LAC,Los Alamos County - PNM,PNM,Public Service Company of New Mexico,76,megawatthours
2022-11-25T00,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1147,megawatthours
2022-11-25T00,TSGT,TSGT - PNM,PNM,Public Service Company of New Mexico,293,megawatthours
2022-11-25T00,CSWS,AEPW American Electric Power West - SWPP,SWPP,Southwest Power Pool,4506,megawatthours
2022-11-25T00,EDE,Empire District Electric Company - SWPP,SWPP,Southwest Power Pool,520,megawatthours
2022-11-25T00,GRDA,Grand River Dam Authority - SWPP,SWPP,Southwest Power Pool,732,megawatthours
2022-11-25T00,INDN,Independence Power null - SWPP,SWPP,Southwest Power Pool,92,megawatthours
2022-11-25T00,KACY,Kansas City Board of Public Utilities - SWPP,SWPP,Southwest Power Pool,217,megawatthours
2022-11-25T00,KCPL,Kansas City Power & Light - SWPP,SWPP,Southwest Power Pool,1494,megawatthours
2022-11-25T00,LES,Lincoln Electric System - SWPP,SWPP,Southwest Power Pool,321,megawatthours
2022-11-25T00,MPS,KCP&L Greater Missouri Operations - SWPP,SWPP,Southwest Power Pool,795,megawatthours
2022-11-25T00,NPPD,Nebraska Public Power District - SWPP,SWPP,Southwest Power Pool,1553,megawatthours
2022-11-25T00,OKGE,Oklahoma Gas and Electric Co. - SWPP,SWPP,Southwest Power Pool,3500,megawatthours
2022-11-25T00,OPPD,Omaha Public Power District - SWPP,SWPP,Southwest Power Pool,1266,megawatthours
2022-11-25T00,SECI,Sunflower Electric - SWPP,SWPP,Southwest Power Pool,595,megawatthours
2022-11-25T00,SPRM,City of Springfield - SWPP,SWPP,Southwest Power Pool,307,megawatthours
2022-11-25T00,SPS,Southwestern Public Service Company - SWPP,SWPP,Southwest Power Pool,3756,megawatthours
2022-11-25T00,WAUE,Western Area Power Upper Great Plains East - SWPP,SWPP,Southwest Power Pool,3611,megawatthours
2022-11-25T00,WFEC,Western Farmers Electric Cooperative - SWPP,SWPP,Southwest Power Pool,1134,megawatthours
2022-11-25T00,WR,Westar Energy - SWPP,SWPP,Southwest Power Pool,2936,megawatthours
2022-11-24T23,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,8463,megawatthours
2022-11-24T23,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,9124,megawatthours
2022-11-24T23,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1428,megawatthours
2022-11-24T23,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,52,megawatthours
2022-11-24T23,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",10333,megawatthours
2022-11-24T23,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1341,megawatthours
2022-11-24T23,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",4908,megawatthours
2022-11-24T23,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",11344,megawatthours
2022-11-24T23,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1141,megawatthours
2022-11-24T23,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",6474,megawatthours
2022-11-24T23,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3203,megawatthours
2022-11-24T23,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1300,megawatthours
2022-11-24T23,4001,ISNE - Maine,ISNE,ISO New England,1362,megawatthours
2022-11-24T23,4002,ISNE - New Hampshire,ISNE,ISO New England,1223,megawatthours
2022-11-24T23,4003,ISNE - Vermont,ISNE,ISO New England,613,megawatthours
2022-11-24T23,4004,ISNE - Connecticut,ISNE,ISO New England,3027,megawatthours
2022-11-24T23,4005,ISNE - Rhode Island,ISNE,ISO New England,813,megawatthours
2022-11-24T23,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1513,megawatthours
2022-11-24T23,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1703,megawatthours
2022-11-24T23,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2518,megawatthours
2022-11-24T23,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9722,megawatthours
2022-11-24T23,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",4429,megawatthours
2022-11-24T23,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",7704,megawatthours
2022-11-24T23,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",14900,megawatthours
2022-11-24T23,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",8337,megawatthours
2022-11-24T23,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",16299,megawatthours
2022-11-24T23,ZONA,West - NYIS,NYIS,New York Independent System Operator,1552,megawatthours
2022-11-24T23,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1008,megawatthours
2022-11-24T23,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1567,megawatthours
2022-11-24T23,ZOND,North - NYIS,NYIS,New York Independent System Operator,691,megawatthours
2022-11-24T23,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,798,megawatthours
2022-11-24T23,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1303,megawatthours
2022-11-24T23,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1053,megawatthours
2022-11-24T23,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,309,megawatthours
2022-11-24T23,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,616,megawatthours
2022-11-24T23,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5075,megawatthours
2022-11-24T23,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2118,megawatthours
2022-11-24T23,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1056,megawatthours
2022-11-24T23,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",12043,megawatthours
