period,subba,subba-name,parent,parent-name,value,value-units
2023-08-27T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,11822,megawatthours
2023-08-27T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,14929,megawatthours
2023-08-27T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,1891,megawatthours
2023-08-27T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,113,megawatthours
2023-08-27T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",20948,megawatthours
2023-08-27T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",3074,megawatthours
2023-08-27T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",5588,megawatthours
2023-08-27T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",26672,megawatthours
2023-08-27T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",2136,megawatthours
2023-08-27T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",13882,megawatthours
2023-08-27T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",5463,megawatthours
2023-08-27T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",2080,megawatthours
2023-08-27T00,4001,ISNE - Maine,ISNE,ISO New England,1463,megawatthours
2023-08-27T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1544,megawatthours
2023-08-27T00,4003,ISNE - Vermont,ISNE,ISO New England,626,megawatthours
2023-08-27T00,4004,ISNE - Connecticut,ISNE,ISO New England,4131,megawatthours
2023-08-27T00,4005,ISNE - Rhode Island,ISNE,ISO New England,1193,megawatthours
2023-08-27T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,2245,megawatthours
2023-08-27T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,2215,megawatthours
2023-08-27T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,3302,megawatthours
2023-08-27T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11045,megawatthours
2023-08-27T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",6149,megawatthours
2023-08-27T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",12277,megawatthours
2023-08-27T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",18560,megawatthours
2023-08-27T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",11977,megawatthours
2023-08-27T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",30913,megawatthours
2023-08-27T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1872,megawatthours
2023-08-27T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1206,megawatthours
2023-08-27T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1977,megawatthours
2023-08-27T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,616,megawatthours
2023-08-27T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,953,megawatthours
2023-08-27T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1532,megawatthours
2023-08-27T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1469,megawatthours
2023-08-27T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,440,megawatthours
2023-08-27T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,820,megawatthours
2023-08-27T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,6867,megawatthours
2023-08-27T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3486,megawatthours
2023-08-27T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1990,megawatthours
2023-08-27T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",17372,megawatthours
2023-08-27T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",6871,megawatthours
