period,subba,subba-name,parent,parent-name,value,value-units
2023-10-17T00,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,11654,megawatthours
2023-10-17T00,SCE,Southern California Edison - CISO,CISO,California Independent System Operator,15206,megawatthours
2023-10-17T00,SDGE,San Diego Gas and Electric - CISO,CISO,California Independent System Operator,2025,megawatthours
2023-10-17T00,VEA,Valley Electric Association  - CISO,CISO,California Independent System Operator,65,megawatthours
2023-10-17T00,COAS,ERCO - Coast,ERCO,"Electric Reliability Council of Texas, Inc.",11636,megawatthours
2023-10-17T00,EAST,ERCO - East,ERCO,"Electric Reliability Council of Texas, Inc.",1575,megawatthours
2023-10-17T00,FWES,ERCO - Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6219,megawatthours
2023-10-17T00,NCEN,ERCO - North Central,ERCO,"Electric Reliability Council of Texas, Inc.",12025,megawatthours
2023-10-17T00,NRTH,ERCO - North,ERCO,"Electric Reliability Council of Texas, Inc.",1222,megawatthours
2023-10-17T00,SCEN,ERCO - South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7485,megawatthours
2023-10-17T00,SOUT,ERCO - South,ERCO,"Electric Reliability Council of Texas, Inc.",3766,megawatthours
2023-10-17T00,WEST,ERCO - West,ERCO,"Electric Reliability Council of Texas, Inc.",1290,megawatthours
2023-10-17T00,4001,ISNE - Maine,ISNE,ISO New England,1357,megawatthours
2023-10-17T00,4002,ISNE - New Hampshire,ISNE,ISO New England,1348,megawatthours
2023-10-17T00,4003,ISNE - Vermont,ISNE,ISO New England,651,megawatthours
2023-10-17T00,4004,ISNE - Connecticut,ISNE,ISO New England,3275,megawatthours
2023-10-17T00,4005,ISNE - Rhode Island,ISNE,ISO New England,898,megawatthours
2023-10-17T00,4006,ISNE - Southeast Mass.,ISNE,ISO New England,1668,megawatthours
2023-10-17T00,4007,ISNE - Western/Central Mass.,ISNE,ISO New England,1895,megawatthours
2023-10-17T00,4008,ISNE - Northeast Mass.,ISNE,ISO New England,2694,megawatthours
2023-10-17T00,0001,Zone 1 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",10875,megawatthours
2023-10-17T00,0004,Zone 4 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",5000,megawatthours
2023-10-17T00,0006,Zone 6 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9460,megawatthours
2023-10-17T00,0027,Zones 2 and 7 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",17981,megawatthours
2023-10-17T00,0035,Zones 3 and 5 - MISO,MISO,"Midcontinent Independent System Operator, Inc.",9564,megawatthours
2023-10-17T00,8910,"Zones 8, 9 and 10 - MISO",MISO,"Midcontinent Independent System Operator, Inc.",17128,megawatthours
2023-10-17T00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1823,megawatthours
2023-10-17T00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1142,megawatthours
2023-10-17T00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1812,megawatthours
2023-10-17T00,ZOND,North - NYIS,NYIS,New York Independent System Operator,629,megawatthours
2023-10-17T00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,877,megawatthours
2023-10-17T00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1365,megawatthours
2023-10-17T00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1102,megawatthours
2023-10-17T00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,321,megawatthours
2023-10-17T00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,658,megawatthours
2023-10-17T00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,5462,megawatthours
2023-10-17T00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,2321,megawatthours
2023-10-17T00,AE,Atlantic Electric zone - PJM,PJM,"PJM Interconnection, LLC",1201,megawatthours
2023-10-17T00,AEP,American Electric Power zone - PJM,PJM,"PJM Interconnection, LLC",14277,megawatthours
2023-10-17T00,AP,Allegheny Power zone - PJM,PJM,"PJM Interconnection, LLC",5542,megawatthours
2023-10-17T00,ATSI,"American Transmission Systems, Inc. zone - PJM",PJM,"PJM Interconnection, LLC",7705,megawatthours
2023-10-17T00,BC,Baltimore Gas null zone - PJM,PJM,"PJM Interconnection, LLC",3289,megawatthours
